valuationdate,revenues,ebit,depreciation,capex,ncwc,bv,y
31/12/2018,465846.5954,51895.31073,21376.51,23764.3,27857.62641,438979.923,1043496.374
30/09/2018,125016.5344,4038.034061,1526.77,1437.23,9138.708664,9292.041,66258.76323
31/12/2020,501424.101,78089.538,19020.414,13618.161,-45544.932,123867.704,2577640.673
30/09/2009,98345.5,12090.38623,3220.5,4432.0,22238.8,44939.0,138000.0
30/09/2011,140085.0,-29982.97988,3589.9,4575.2,25868.6,41201.6,119481.6
31/03/2014,5506.075,2735.809775,729.822,1690.858,360.81,8214.231,28596.58822
30/09/2012,602294.2,58608.12381,14107.6,21120.5,72648.1,211154.7,734462.4
31/03/2018,230699.2288,73408.4946,14300.35,32388.11,38918.9599,215249.575,855894.1388
30/09/2010,182734.6,32350.51988,18303.3,39523.6,22497.08769,150310.3,408085.8
31/12/2011,549996.2,77830.21724,16679.2,17277.1,80803.2,197560.5,766875.3
31/12/2011,178253.2,34897.3,28023.7,23910.4,8462.2,107934.3,393196.9
30/09/2020,46075.224,3255.58,979.65,1263.48,4886.013,15952.21,60397.47226
31/12/2016,160962.9,46309.95174,8227.798,18788.62,1068.707,42075.24,246273.237
30/09/2016,100726.001,36228.97689,9594.343,12286.928,133.29,63718.974,361606.3436
31/03/2010,74150.1,4606.3,1226.4,1645.4,11815.4,16044.9,65970.0
31/03/2010,29683.9,2994.59053,775.6,830.7,6010.9,5322.6,44340.3
31/12/2013,354827.568,68326.70322,1456.635,14135.807,31362.844,190416.444,710579.1898
30/09/2016,2641.95,1097.392466,722.701,1589.222,-402.921,4223.721,20395.854
30/09/2018,186811.8204,35718.42005,2914.45,1249.23,-85578.49491,126759.508,250327.8393
30/06/2017,679.711,100.479,33.817,13.273,1342.321,1465.841,4214.428769
30/09/2012,99787.2,4821.92206,1472.5,1489.9,13786.6,28099.9,50244.1
31/03/2020,17806.5,1248.168,1404.127,1406.533,1883.213,8881.071,279037.0013
30/09/2013,60288.898,2599.792271,0.477,760.17,4876.079,6868.606,32397.98903
30/06/2014,125953.636,66997.83454,25845.2,5925.337,51951.875,309273.508,1520017.53
30/09/2017,3437.966,-136.333,96.107,108.029,679.186,1234.889,8664.260821
31/12/2018,338905.0266,-1152.27709,22605.93,37127.24,-22537.18427,84207.2,399907.9314
31/03/2011,33312.5,3778.75644,575.0,712.1,11508.1,14864.1,50658.4
31/12/2013,120118.243,13447.00967,461.049,5834.2,26028.914,38209.939,181246.9031
30/09/2013,106569.782,39863.27265,8582.008,7855.052,8496.945,68031.641,366654.225
30/06/2016,22825.366,2134.55825,1164.423,1357.223,3423.159,6336.079,20999.33672
31/03/2015,61727.152,23930.93597,110.67,1416.279,8736.648,659.066,376592.4455
30/06/2015,958.5,317.4701365,16.24,90.2,165.738,3075.294,5348.479417
30/09/2014,245792.934,32779.32194,661.692,8249.101,26449.612,92948.427,446135.712
30/09/2018,176236.1536,9516.752297,4123.88,5508.7,21412.69267,45473.225,163899.6229
30/09/2018,176620.5531,28435.90904,6656.75,7289.1,20699.92882,89675.994,536926.4813
30/09/2012,422582.2,14425.6,22994.6,21339.2,75233.9,174628.9,166224.3
31/03/2019,48780.5,24979.63,5053.07,7949.3,1273.796,54607.65,308495.4859
31/03/2009,61970.7,8111.4239,3746.9,7994.7,6629.1,41314.4,96126.2
31/12/2016,81733.718,5816.251406,1642.874,3420.661,9809.226,19100.621,67838.98594
31/12/2020,422874.7,70421.7,20657.15,21471.0,6273.31,484944.8,1182927.09
31/03/2013,90773.3,8917.107606,1257.632,4766.48,18263.791,33193.915,76030.12652
30/09/2015,45830.123,9403.291063,3567.095,3376.243,5060.316,23950.132,102651.7411
31/12/2019,121142.959,24798.305,3985.946,5696.487,-9318.062,55683.661,591350.1859
31/03/2014,22092.31,1870.164876,0.08,1225.427,2878.305,1333.138,16448.77807
30/09/2015,186248.542,29928.45756,222.808,7558.493,26306.254,92289.187,522264.8579
30/06/2019,147718.122,6480.189,3240.087,4118.14,-182.095,11717.431,71871.9289
31/12/2012,288446.9,24178.67976,13364.4,21380.1,8718.3,44798.5,225413.5
31/12/2018,324566.4017,29697.82575,9505.76,6150.43,39532.18772,79518.837,327812.0657
31/12/2020,88884.04,9512.904,2278.791,2171.758,13735.624,21900.491,177351.6673
31/12/2012,158899.8,32592.6,16664.8,36970.4,16030.3,149727.9,441157.2
30/09/2013,41476.7,3729.226643,14.7,181.428,31254.027,17929.953,69779.00448
31/12/2020,23391.95,5565.44,464.422,1492.225,3568.375,27670.486,123966.3864
31/12/2017,63855.914,6382.212,1453.314,1853.894,9960.81,16904.817,113543.7216
30/09/2010,62221.9,10064.5,7580.8,15229.2,3671.3,54121.8,132830.5
30/09/2018,129947.2181,24079.21951,7295.4,1902.64,-34319.0603,140151.1,211813.9655
30/09/2016,135013.189,44036.58046,6569.936,7313.567,15166.937,14158.214,179567.5414
30/06/2018,66766.14838,18641.10863,6936.06,15956.8,2804.178232,59275.13,229007.8889
30/09/2011,156619.0,27216.24908,5008.3,5867.4,14507.2,88906.0,345397.9
30/06/2016,109961.389,13092.53937,4346.546,5891.924,12487.246,28233.656,171539.7668
31/12/2017,131502.378,19736.106,7479.979,5179.413,19528.006,122887.038,1012288.486
30/09/2018,166744.9789,29347.11629,10790.33,8861.5,37684.36523,157000.266,833724.8945
30/06/2011,36685.6,4695.35835,1916.3,3526.5,2851.4,17883.2,53316.2
31/03/2014,70400.933,9876.878555,2365.142,12073.53,4049.021,13735.802,115079.7035
31/03/2018,51168.54371,25041.88529,5184.89,7746.7,1483.887768,49965.031,264541.371
31/12/2017,139773.371,18762.686,6802.738,7048.507,30031.522,61916.021,390045.8939
31/03/2013,128120.982,22502.68919,1525.382,4374.601,21832.492,122460.002,364147.4228
30/09/2014,45962.868,9732.289581,3306.398,3161.391,6674.828,24944.476,101882.0742
31/12/2015,166485.3,47402.99719,7535.106,17414.637,5799.365,40964.299,246721.4027
30/06/2017,449565.216,36853.256,18601.308,15906.525,43923.874,166611.249,456346.1837
31/12/2011,125894.7,15222.4,6333.2,8031.3,32695.7,63031.0,191775.8
30/09/2013,140385.977,40879.42232,2538.576,5275.759,15189.309,110620.878,421191.9187
30/09/2019,125007.799,40986.042,5949.14,7956.076,15344.14,5057.1,203427.7255
30/09/2017,94846.803,9269.956,2334.373,4455.789,17619.02,55955.759,200964.4357
31/03/2014,139439.0,27463.78916,4850.063,6606.207,11552.037,28473.925,209241.3329
31/12/2015,159128.049,15794.39894,332.925,8881.176,26482.776,56310.203,199085.6781
31/03/2017,45928.0,5424.38,967.319,240.37,9273.39,17117.54,122894.6791
30/06/2011,432403.9,48050.48823,9140.7,8400.1,33345.5,113099.3,295342.2
30/09/2009,33449.6,5124.98134,2022.3,1497.2,2177.8,24592.6,74243.856
30/09/2011,33608.6,5114.34669,2805.4,2706.0,2218.3,22443.3,69475.7
30/09/2020,121105.379,5819.326,2277.629,2053.489,21725.558,35782.825,108930.975
30/09/2010,17278.5,513.33831,1199.3,562.0,7697.772774,21190.3,47299.6
31/12/2016,58839.38,5868.509228,1459.003,1828.29,8645.925,15534.722,87670.6762
31/12/2013,308374.054,30025.11994,637.493,4774.4,33323.741,53558.539,348279.6798
31/12/2019,24202.9,2601.9,1322.85,1370.3,4839.8,10375.5,32719.3813
30/09/2011,164043.1,9833.32316,3416.6,3552.4,34111.2,46318.1,77078.472
30/06/2010,63048.0,5876.74675,3192.9,2340.4,10064.2,19504.8,73935.0
31/12/2019,30171.866,4658.982,1025.663,666.885,15.773,3811.896,58501.73701
30/09/2017,119576.8,3591.591,1525.635,1316.743,7680.474,9648.771,63291.07954
31/12/2019,342991.848,-4428.683,17253.7,32412.939,-18999.313,83806.33,432082.3183
30/06/2011,55019.3,15640.2609,4929.8,8653.0,4124.9,58128.3,189022.6
30/09/2012,129.0,34.7,5.6,1.7,15.7,460.2,631.3
31/03/2017,622045.081,40670.856,12413.254,12940.654,43566.142,119065.961,586127.4715
